candidate_id,detector_id,threshold_context,threshold_rule_id,ewma_id,ewma_alpha,persistence,minimum_engine_detection_coverage,mean_engine_detection_coverage,worst_false_positive_alerted_endpoints_per_1000,worst_false_alert_events_per_1000,worst_percent_engines_with_healthy_false_alert,median_policy_median_detection_delay,median_policy_median_lead_cycles,feasible
lof__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.900,alpha_0.80,0.8,1,0.0,10.897435897435898,681.691506118987,108.80658436213992,100.0,,,False
lof__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.900,alpha_0.80,0.8,3,0.0,11.538461538461538,549.2548164303889,43.1275720164609,100.0,,,False
lof__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.900,alpha_0.80,0.8,5,0.0,12.17948717948718,488.42845026051134,26.666666666666668,100.0,,,False
lof__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.900,alpha_0.80,0.8,8,0.0,16.666666666666668,430.14661335272024,17.613168724279834,100.0,,,False
lof__per_mode__quantile_0.950__ewma_off__persistence_1,lof,per_mode,quantile_0.950,off,,1,0.0,15.384615384615385,624.1366775717921,134.320987654321,100.0,,,False
lof__per_mode__quantile_0.950__ewma_off__persistence_3,lof,per_mode,quantile_0.950,off,,3,0.0,19.23076923076923,468.07221616381923,39.17695473251029,100.0,,,False
lof__per_mode__quantile_0.950__ewma_off__persistence_5,lof,per_mode,quantile_0.950,off,,5,0.0,20.512820512820515,410.0327153762268,22.454672245467226,100.0,,,False
lof__per_mode__quantile_0.950__ewma_off__persistence_8,lof,per_mode,quantile_0.950,off,,8,0.0,23.076923076923077,356.23409669211196,15.06276150627615,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_1,lof,per_mode,quantile_0.950,alpha_0.20,0.2,1,0.0,14.102564102564102,465.40651884163333,37.03703703703704,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_3,lof,per_mode,quantile_0.950,alpha_0.20,0.2,3,0.0,15.384615384615385,415.36411002059856,18.106995884773664,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_5,lof,per_mode,quantile_0.950,alpha_0.20,0.2,5,0.0,17.94871794871795,385.1932630558585,14.504881450488146,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_8,lof,per_mode,quantile_0.950,alpha_0.20,0.2,8,3.8461538461538463,21.153846153846153,347.14649218466013,12.273361227336123,98.07692307692308,5.0,24.0,False
lof__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_1,lof,per_mode,quantile_0.950,alpha_0.50,0.5,1,0.0,14.102564102564102,534.2299769780686,55.96707818930041,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.950,alpha_0.50,0.5,3,0.0,16.666666666666668,459.71162001696354,26.502057613168724,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.950,alpha_0.50,0.5,5,0.0,17.94871794871795,417.545135102387,18.930041152263374,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.950,alpha_0.50,0.5,8,1.9230769230769231,21.153846153846157,371.13776808433295,13.807531380753138,100.0,5.0,27.0,False
lof__per_mode__quantile_0.950__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.950,alpha_0.80,0.8,1,0.0,15.384615384615385,579.062159214831,90.37037037037037,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.950,alpha_0.80,0.8,3,0.0,19.23076923076923,465.28535078153396,33.90946502057613,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.950,alpha_0.80,0.8,5,0.0,19.871794871794872,413.06191687871075,21.478382147838214,100.0,,,False
lof__per_mode__quantile_0.950__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.950,alpha_0.80,0.8,8,1.9230769230769231,23.076923076923077,361.323155216285,15.06276150627615,100.0,5.0,29.0,False
lof__per_mode__quantile_0.975__ewma_off__persistence_1,lof,per_mode,quantile_0.975,off,,1,0.0,17.94871794871795,529.989094874591,121.64609053497942,100.0,,,False
lof__per_mode__quantile_0.975__ewma_off__persistence_3,lof,per_mode,quantile_0.975,off,,3,0.0,20.512820512820515,390.64582576032956,29.428172942817294,100.0,,,False
lof__per_mode__quantile_0.975__ewma_off__persistence_5,lof,per_mode,quantile_0.975,off,,5,0.0,23.076923076923077,343.14794620138133,19.107391910739192,100.0,,,False
lof__per_mode__quantile_0.975__ewma_off__persistence_8,lof,per_mode,quantile_0.975,off,,8,0.0,28.846153846153843,296.01357082273114,12.133891213389122,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.20__persistence_1,lof,per_mode,quantile_0.975,alpha_0.20,0.2,1,0.0,24.35897435897436,361.80782745668245,24.96513249651325,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.20__persistence_3,lof,per_mode,quantile_0.975,alpha_0.20,0.2,3,1.9230769230769231,27.564102564102566,321.701199563795,14.08647140864714,98.07692307692308,5.5,24.0,False
lof__per_mode__quantile_0.975__ewma_alpha_0.20__persistence_5,lof,per_mode,quantile_0.975,alpha_0.20,0.2,5,1.9230769230769231,28.846153846153843,296.25590694292987,10.783957348842845,98.07692307692308,6.0,28.0,False
lof__per_mode__quantile_0.975__ewma_alpha_0.20__persistence_8,lof,per_mode,quantile_0.975,alpha_0.20,0.2,8,3.8461538461538463,32.05128205128205,265.9638919180904,8.724100327153762,98.07692307692308,7.5,27.0,False
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_1,lof,per_mode,quantile_0.975,alpha_0.50,0.5,1,0.0,18.589743589743588,432.93347873500545,37.53086419753087,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.975,alpha_0.50,0.5,3,0.0,22.435897435897434,376.71149884890343,20.0836820083682,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.975,alpha_0.50,0.5,5,0.0,23.71794871794872,340.9669211195929,15.899581589958158,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.975,alpha_0.50,0.5,8,3.8461538461538463,26.923076923076923,300.7391251666061,11.715481171548117,98.07692307692308,9.0,24.0,False
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.975,alpha_0.80,0.8,1,0.0,17.94871794871795,475.8269720101781,66.99588477366255,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.975,alpha_0.80,0.8,3,0.0,21.153846153846157,388.3436326184418,27.057182705718272,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.975,alpha_0.80,0.8,5,0.0,23.076923076923077,343.7537865018781,17.99163179916318,100.0,,,False
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.975,alpha_0.80,0.8,8,1.9230769230769231,28.205128205128204,298.9216042651157,12.273361227336123,100.0,5.0,26.0,False
lof__per_mode__quantile_0.990__ewma_off__persistence_1,lof,per_mode,quantile_0.990,off,,1,0.0,44.23076923076923,354.78007997091964,102.64993026499303,100.0,,,False
lof__per_mode__quantile_0.990__ewma_off__persistence_3,lof,per_mode,quantile_0.990,off,,3,3.8461538461538463,49.35897435897436,217.49666787834727,26.778141281958074,100.0,3.0,34.0,False
lof__per_mode__quantile_0.990__ewma_off__persistence_5,lof,per_mode,quantile_0.990,off,,5,7.6923076923076925,52.56410256410257,170.11995637949838,16.236520053313946,96.15384615384616,5.0,31.5,False
lof__per_mode__quantile_0.990__ewma_off__persistence_8,lof,per_mode,quantile_0.990,off,,8,17.307692307692307,58.333333333333336,129.64982430631287,9.32994062765055,92.3076923076923,7.0,28.5,False
lof__per_mode__quantile_0.990__ewma_alpha_0.20__persistence_1,lof,per_mode,quantile_0.990,alpha_0.20,0.2,1,13.461538461538462,53.84615384615385,223.07039864291772,38.28910699139707,100.0,3.0,35.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.20__persistence_3,lof,per_mode,quantile_0.990,alpha_0.20,0.2,3,21.153846153846153,58.333333333333336,158.2454864897613,19.144553495698535,94.23076923076923,5.5,31.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.20__persistence_5,lof,per_mode,quantile_0.990,alpha_0.20,0.2,5,23.076923076923077,63.46153846153846,124.56076578213982,11.389797649339634,86.53846153846153,7.0,31.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.20__persistence_8,lof,per_mode,quantile_0.990,alpha_0.20,0.2,8,28.846153846153847,67.3076923076923,96.44977583908882,6.4219071852659635,78.84615384615384,13.0,27.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.50__persistence_1,lof,per_mode,quantile_0.990,alpha_0.50,0.5,1,0.0,46.15384615384615,281.1098994305101,51.88284518828452,100.0,,,False
lof__per_mode__quantile_0.990__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.990,alpha_0.50,0.5,3,7.6923076923076925,50.641025641025635,196.1710893008603,23.87010783957349,98.07692307692308,5.0,32.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.990,alpha_0.50,0.5,5,11.538461538461538,53.84615384615385,154.4892766266812,13.81315885132679,94.23076923076923,5.0,30.5,False
lof__per_mode__quantile_0.990__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.990,alpha_0.50,0.5,8,17.307692307692307,56.41025641025641,120.92572397915909,7.875923906458258,90.38461538461539,10.0,27.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.990,alpha_0.80,0.8,1,0.0,44.23076923076923,310.5537380346541,64.99302649930264,100.0,,,False
lof__per_mode__quantile_0.990__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.990,alpha_0.80,0.8,3,3.8461538461538463,49.35897435897436,213.3769538349691,25.687628741063854,100.0,4.5,33.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.990,alpha_0.80,0.8,5,7.6923076923076925,53.205128205128204,167.6965951775112,15.751847812916516,96.15384615384616,5.0,32.0,False
lof__per_mode__quantile_0.990__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.990,alpha_0.80,0.8,8,17.307692307692307,57.6923076923077,128.680479825518,9.208772567551193,92.3076923076923,7.0,29.0,False
lof__per_mode__quantile_0.995__ewma_off__persistence_1,lof,per_mode,quantile_0.995,off,,1,5.769230769230769,55.12820512820513,243.66896885980856,67.97528171573973,100.0,4.0,34.0,False
lof__per_mode__quantile_0.995__ewma_off__persistence_3,lof,per_mode,quantile_0.995,off,,3,11.538461538461538,57.6923076923077,147.9462013813159,18.6598812553011,96.15384615384616,4.5,30.5,False
lof__per_mode__quantile_0.995__ewma_off__persistence_5,lof,per_mode,quantile_0.995,off,,5,21.153846153846153,63.46153846153846,115.59432933478735,10.056948988246699,92.3076923076923,7.0,31.5,False
lof__per_mode__quantile_0.995__ewma_off__persistence_8,lof,per_mode,quantile_0.995,off,,8,28.846153846153847,66.66666666666667,89.3008602932267,6.785411365564038,84.61538461538461,11.0,27.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.20__persistence_1,lof,per_mode,quantile_0.995,alpha_0.20,0.2,1,21.153846153846153,64.74358974358974,162.2440324730401,35.38107354901248,98.07692307692308,3.0,33.5,False
lof__per_mode__quantile_0.995__ewma_alpha_0.20__persistence_3,lof,per_mode,quantile_0.995,alpha_0.20,0.2,3,26.923076923076923,68.58974358974359,106.02205258693809,13.934326911426147,90.38461538461539,6.0,31.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.20__persistence_5,lof,per_mode,quantile_0.995,alpha_0.20,0.2,5,30.76923076923077,72.43589743589745,81.78844056706652,8.36059614685569,76.92307692307692,10.0,29.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.20__persistence_8,lof,per_mode,quantile_0.995,alpha_0.20,0.2,8,36.53846153846154,73.71794871794872,61.06870229007634,5.210226584272386,67.3076923076923,19.0,25.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.50__persistence_1,lof,per_mode,quantile_0.995,alpha_0.50,0.5,1,9.615384615384615,57.05128205128205,204.89518962801407,44.95335029686175,100.0,3.0,35.5,False
lof__per_mode__quantile_0.995__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.995,alpha_0.50,0.5,3,17.307692307692307,61.53846153846154,135.5870592511814,16.72119229371138,94.23076923076923,6.0,32.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.995,alpha_0.50,0.5,5,23.076923076923077,65.38461538461539,106.14322064703744,10.299285108445414,86.53846153846153,8.0,30.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.995,alpha_0.50,0.5,8,28.846153846153847,67.94871794871794,80.57675996607294,6.543075245365322,78.84615384615384,15.0,27.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.995,alpha_0.80,0.8,1,5.769230769230769,55.12820512820513,224.52441536411,50.40591300133285,100.0,4.0,34.0,False
lof__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.995,alpha_0.80,0.8,3,11.538461538461538,57.6923076923077,147.82503332121652,19.144553495698535,98.07692307692308,4.0,30.5,False
lof__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.995,alpha_0.80,0.8,5,21.153846153846153,63.46153846153846,114.74615291409185,10.056948988246699,88.46153846153847,7.5,30.5,False
lof__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.995,alpha_0.80,0.8,8,26.923076923076923,66.02564102564104,89.05852417302799,6.664243305464679,82.6923076923077,13.0,25.0,False
lof__per_mode__mean_plus_1.0_std__ewma_off__persistence_1,lof,per_mode,mean_plus_1.0_std,off,,1,0.0,5.769230769230769,816.4303889494729,120.32921810699588,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_off__persistence_3,lof,per_mode,mean_plus_1.0_std,off,,3,0.0,9.615384615384615,669.4535320489518,54.650205761316876,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_off__persistence_5,lof,per_mode,mean_plus_1.0_std,off,,5,0.0,11.538461538461538,594.32933478735,33.251028806584365,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_off__persistence_8,lof,per_mode,mean_plus_1.0_std,off,,8,0.0,13.461538461538462,521.8708348479341,23.53909465020576,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_1,lof,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,1,0.0,4.487179487179487,764.9339634072459,54.32098765432099,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,lof,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,3,0.0,5.128205128205129,695.9893372107113,29.958847736625515,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,lof,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,5,0.0,5.769230769230769,653.3381800557373,23.045267489711936,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,lof,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,8,0.0,7.051282051282051,603.2957712347026,18.43621399176955,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,lof,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,1,0.0,3.8461538461538463,789.7734157276142,68.3127572016461,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,lof,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,3,0.0,5.128205128205129,702.0477402156791,39.83539094650206,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,lof,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,5,0.0,6.41025641025641,646.431600630074,29.62962962962963,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,lof,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,8,0.0,8.974358974358974,582.2125287774143,22.88065843621399,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,lof,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,1,0.0,5.128205128205129,807.7062886223191,99.09465020576131,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,lof,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,3,0.0,7.6923076923076925,684.5995395613717,50.534979423868315,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,lof,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,5,0.0,9.615384615384615,615.1702411244396,32.592592592592595,100.0,,,False
lof__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_8,lof,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,8,0.0,11.538461538461538,544.7715982067127,23.868312757201647,100.0,,,False
lof__per_mode__mean_plus_1.5_std__ewma_off__persistence_1,lof,per_mode,mean_plus_1.5_std,off,,1,5.769230769230769,51.92307692307693,580.5161759360233,175.6378600823045,100.0,4.0,33.0,False
lof__per_mode__mean_plus_1.5_std__ewma_off__persistence_3,lof,per_mode,mean_plus_1.5_std,off,,3,9.615384615384615,54.48717948717948,346.6618199442627,57.18270571827057,100.0,4.0,32.5,False
lof__per_mode__mean_plus_1.5_std__ewma_off__persistence_5,lof,per_mode,mean_plus_1.5_std,off,,5,19.23076923076923,59.61538461538462,249.96970798497517,31.746031746031747,100.0,6.5,30.5,False
lof__per_mode__mean_plus_1.5_std__ewma_off__persistence_8,lof,per_mode,mean_plus_1.5_std,off,,8,19.23076923076923,61.53846153846154,170.6046286198958,17.56936871440688,98.07692307692308,11.0,27.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_1,lof,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,1,9.615384615384615,52.56410256410256,473.16127468799226,104.32357043235704,100.0,3.0,33.5,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_3,lof,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,3,11.538461538461538,53.84615384615385,313.0982672967406,45.74616457461646,100.0,4.0,33.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_5,lof,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,5,19.23076923076923,58.97435897435897,231.91566703017085,28.837998303647158,100.0,5.0,31.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_8,lof,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,8,21.153846153846153,62.17948717948718,159.0936629104568,16.963528413910094,96.15384615384616,9.0,28.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_1,lof,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,1,3.8461538461538463,48.71794871794872,517.751120804556,117.03703703703704,100.0,3.0,34.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_3,lof,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,3,7.6923076923076925,51.92307692307693,341.4515933599903,51.18549511854951,100.0,4.0,33.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_5,lof,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,5,17.307692307692307,57.6923076923077,252.5142372470617,30.41318308493881,100.0,6.0,31.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_8,lof,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,8,19.23076923076923,59.61538461538462,175.69368714406883,17.448200654307524,98.07692307692308,10.0,27.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_1,lof,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,1,5.769230769230769,51.28205128205128,550.2241609111838,145.679012345679,100.0,4.0,33.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_3,lof,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,3,9.615384615384615,54.48717948717948,344.72313098267296,55.36959553695955,100.0,4.5,32.5,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_5,lof,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,5,19.23076923076923,59.61538461538462,250.57554828547194,31.62486368593239,100.0,7.0,31.0,False
lof__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_8,lof,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,8,19.23076923076923,60.89743589743589,171.69514116079003,17.69053677450624,98.07692307692308,11.0,27.0,False
lof__per_mode__mean_plus_2.0_std__ewma_off__persistence_1,lof,per_mode,mean_plus_2.0_std,off,,1,0.0,0.0,0.0,0.0,0.0,,,True
lof__per_mode__mean_plus_2.0_std__ewma_off__persistence_3,lof,per_mode,mean_plus_2.0_std,off,,3,0.0,0.0,0.0,0.0,0.0,,,True
lof__per_mode__mean_plus_2.0_std__ewma_off__persistence_5,lof,per_mode,mean_plus_2.0_std,off,,5,0.0,0.0,0.0,0.0,0.0,,,True
lof__per_mode__mean_plus_2.0_std__ewma_off__persistence_8,lof,per_mode,mean_plus_2.0_std,off,,8,0.0,0.0,0.0,0.0,0.0,,,True
lof__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_1,lof,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,1,0.0,0.0,0.0,0.0,0.0,,,True
lof__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_3,lof,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,3,0.0,0.0,0.0,0.0,0.0,,,True
