candidate_id,detector_id,threshold_context,threshold_rule_id,threshold_kind,threshold_value,ewma_id,ewma_alpha,persistence,policy_id,selection_policy,evaluated_endpoints,healthy_evaluated_endpoints,anomalous_evaluated_endpoints,ambiguous_excluded_endpoints,tp,fp,tn,fn,precision,recall,f1,specificity,false_positive_alerted_endpoints_per_1000_healthy_endpoints,false_alert_event_count,false_alert_events_per_1000_healthy_endpoints,validation_engine_count,engines_with_healthy_false_alert,percent_engines_with_healthy_false_alert,total_event_count,median_event_duration_endpoints,event_fragmentation_per_engine,events_crossing_proxy_onset,detected_engine_count,missed_engine_count,engine_detection_coverage,missed_engine_rate,median_first_alert_delay,first_alert_delay_q1,first_alert_delay_q3,median_lead_cycles,lead_cycles_q1,lead_cycles_q3
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,4159,4094,0,0.21096566116486434,1.0,0.34842550524831584,0.49606203804677085,503.93796195322915,171,20.719738276990185,52,52,100.0,171,12.0,3.2884615384615383,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2184,3087,4083,11,0.41434262948207173,0.99498861047836,0.5850522368068578,0.5694560669456067,430.5439330543933,168,23.430962343096233,52,52,100.0,171,12.0,3.2884615384615383,51,2,50,3.8461538461538463,96.15384615384616,9.0,5.0,13.0,32.0,28.5,35.5
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3173,2098,3977,117,0.6019730601403909,0.9644376899696049,0.7412685433944632,0.6546502057613168,345.3497942386831,152,25.020576131687243,52,52,100.0,171,12.0,3.2884615384615383,37,16,36,30.76923076923077,69.23076923076923,4.5,3.0,7.75,49.5,38.75,62.75
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,3087,4083,0,0.18268467037331215,1.0,0.3089321692411014,0.5694560669456067,430.5439330543933,168,23.430962343096233,52,52,100.0,171,12.0,3.2884615384615383,51,2,50,3.8461538461538463,96.15384615384616,9.0,5.0,13.0,32.0,28.5,35.5
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1773,2098,3977,9,0.458021183156807,0.9949494949494949,0.6272775517424376,0.6546502057613168,345.3497942386831,152,25.020576131687243,52,52,100.0,171,12.0,3.2884615384615383,37,16,36,30.76923076923077,69.23076923076923,4.5,3.0,7.75,49.5,38.75,62.75
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3679,4574,0,0.23210185764975996,1.0,0.37675758089107236,0.5542227068944626,445.77729310553735,134,16.236520053313946,52,52,100.0,134,19.5,2.576923076923077,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2172,2619,4551,23,0.4533500313087038,0.9895216400911162,0.6218150586888062,0.6347280334728034,365.27196652719664,129,17.99163179916318,52,49,94.23076923076923,134,19.5,2.576923076923077,49,4,48,7.6923076923076925,92.3076923076923,3.0,1.75,8.0,27.5,25.75,30.0
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3113,1678,4397,177,0.6497599666040492,0.9462006079027355,0.7704492018314565,0.7237860082304527,276.2139917695473,110,18.106995884773664,52,48,92.3076923076923,134,19.5,2.576923076923077,32,20,32,38.46153846153846,61.53846153846154,6.5,2.75,8.5,48.0,43.0,68.75
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2619,4551,0,0.2085222121486854,1.0,0.34508627156789196,0.6347280334728034,365.27196652719664,129,17.99163179916318,52,49,94.23076923076923,134,19.5,2.576923076923077,49,4,48,7.6923076923076925,92.3076923076923,3.0,1.75,8.0,27.5,25.75,30.0
lof__global__quantile_0.900__ewma_alpha_0.50__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1767,1678,4397,15,0.5129172714078375,0.9915824915824916,0.6761048402525349,0.7237860082304527,276.2139917695473,110,18.106995884773664,52,48,92.3076923076923,134,19.5,2.576923076923077,32,20,32,38.46153846153846,61.53846153846154,6.5,2.75,8.5,48.0,43.0,68.75
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_1,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,5582,2671,0,0.16611891245891844,1.0,0.2849090443248783,0.3236398885253847,676.3601114746153,678,82.1519447473646,52,52,100.0,678,2.0,13.038461538461538,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_1,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2193,4501,2669,2,0.3276068120705109,0.9990888382687927,0.4934188322645967,0.3722454672245467,627.7545327754533,676,94.28172942817294,52,52,100.0,678,2.0,13.038461538461538,52,2,50,3.8461538461538463,96.15384615384616,10.5,9.25,11.75,30.5,29.75,31.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_1,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3250,3444,2631,40,0.48550941141320586,0.9878419452887538,0.6510416666666666,0.4330864197530864,566.9135802469136,659,108.47736625514403,52,52,100.0,678,2.0,13.038461538461538,44,12,40,23.076923076923077,76.92307692307692,2.0,0.0,7.0,47.0,42.75,55.5
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_1,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,4501,2669,0,0.13292236563282606,1.0,0.23465397041319502,0.3722454672245467,627.7545327754533,676,94.28172942817294,52,52,100.0,678,2.0,13.038461538461538,52,2,50,3.8461538461538463,96.15384615384616,10.5,9.25,11.75,30.5,29.75,31.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_1,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1781,3444,2631,1,0.34086124401913875,0.999438832772166,0.5083487940630798,0.4330864197530864,566.9135802469136,659,108.47736625514403,52,52,100.0,678,2.0,13.038461538461538,44,12,40,23.076923076923077,76.92307692307692,2.0,0.0,7.0,47.0,42.75,55.5
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_3,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,4505,3748,0,0.19797044685775325,1.0,0.3305097339872195,0.45413788925239307,545.862110747607,286,34.65406518841633,52,52,100.0,286,5.0,5.5,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_3,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2189,3428,3742,6,0.3897098095068542,0.9972665148063782,0.5604198668714798,0.5218967921896792,478.1032078103208,284,39.609483960948396,52,52,100.0,286,5.0,5.5,52,2,50,3.8461538461538463,96.15384615384616,12.5,11.25,13.75,28.5,27.75,29.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_3,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3211,2406,3669,79,0.5716574683995015,0.9759878419452888,0.7210059503761087,0.6039506172839506,396.04938271604937,267,43.95061728395062,52,52,100.0,286,5.0,5.5,40,15,37,28.846153846153847,71.15384615384616,3.0,1.5,6.0,50.0,41.5,58.5
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_3,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,3428,3742,0,0.16755706653715396,1.0,0.2870216306156406,0.5218967921896792,478.1032078103208,284,39.609483960948396,52,52,100.0,286,5.0,5.5,52,2,50,3.8461538461538463,96.15384615384616,12.5,11.25,13.75,28.5,27.75,29.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_3,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1777,2406,3669,5,0.4248147262730098,0.9971941638608305,0.5958088851634534,0.6039506172839506,396.04938271604937,267,43.95061728395062,52,52,100.0,286,5.0,5.5,40,15,37,28.846153846153847,71.15384615384616,3.0,1.5,6.0,50.0,41.5,58.5
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,4001,4252,0,0.217484842558185,1.0,0.35726907630522087,0.5152065915424694,484.7934084575306,190,23.021931418877983,52,52,100.0,190,9.0,3.6538461538461537,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2185,2928,4242,10,0.4273420692352826,0.9954441913439636,0.5979748221127531,0.5916317991631799,408.3682008368201,187,26.08089260808926,52,52,100.0,190,9.0,3.6538461538461537,51,2,50,3.8461538461538463,96.15384615384616,8.5,4.25,12.75,32.5,28.75,36.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3171,1942,4133,119,0.6201838451007237,0.9638297872340426,0.7547304534094966,0.6803292181069959,319.6707818930041,169,27.818930041152264,52,52,100.0,190,9.0,3.6538461538461537,36,18,34,34.61538461538461,65.38461538461539,4.0,3.0,8.5,49.5,40.75,68.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2928,4242,0,0.19071310116086235,1.0,0.3203342618384401,0.5916317991631799,408.3682008368201,187,26.08089260808926,52,52,100.0,190,9.0,3.6538461538461537,51,2,50,3.8461538461538463,96.15384615384616,8.5,4.25,12.75,32.5,28.75,36.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_5,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1773,1942,4133,9,0.4772543741588156,0.9949494949494949,0.6450791340731308,0.6803292181069959,319.6707818930041,169,27.818930041152264,52,52,100.0,190,9.0,3.6538461538461537,36,18,34,34.61538461538461,65.38461538461539,4.0,3.0,8.5,49.5,40.75,68.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3502,4751,0,0.24100563502384048,1.0,0.38840377226685296,0.5756694535320489,424.330546467951,131,15.873015873015873,52,52,100.0,131,15.0,2.519230769230769,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2174,2440,4730,21,0.4711746857390551,0.9904328018223235,0.6385666030254076,0.6596931659693166,340.3068340306834,125,17.433751743375176,52,49,94.23076923076923,131,15.0,2.519230769230769,48,5,47,9.615384615384615,90.38461538461539,2.0,0.0,3.0,29.0,27.0,37.0
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3106,1508,4567,184,0.6731686172518422,0.9440729483282675,0.7859311740890689,0.7517695473251029,248.23045267489712,106,17.448559670781894,52,48,92.3076923076923,131,15.0,2.519230769230769,32,22,30,42.30769230769231,57.69230769230769,6.5,3.25,9.75,48.0,40.0,70.25
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2440,4730,0,0.22044728434504793,1.0,0.3612565445026178,0.6596931659693166,340.3068340306834,125,17.433751743375176,52,49,94.23076923076923,131,15.0,2.519230769230769,48,5,47,9.615384615384615,90.38461538461539,2.0,0.0,3.0,29.0,27.0,37.0
lof__global__quantile_0.900__ewma_alpha_0.80__persistence_8,lof,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1767,1508,4567,15,0.5395419847328244,0.9915824915824916,0.6988333003757168,0.7517695473251029,248.23045267489712,106,17.448559670781894,52,48,92.3076923076923,131,15.0,2.519230769230769,32,22,30,42.30769230769231,57.69230769230769,6.5,3.25,9.75,48.0,40.0,70.25
lof__global__quantile_0.950__ewma_off__persistence_1,lof,global,quantile_0.950,quantile,0.95,off,,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,5110,3143,0,0.17872066859530697,1.0,0.3032451595309517,0.3808312128922816,619.1687871077185,877,106.2643887071368,52,52,100.0,877,1.0,16.865384615384617,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.950__ewma_off__persistence_1,lof,global,quantile_0.950,quantile,0.95,off,,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2189,4033,3137,6,0.3518161362905818,0.9972665148063782,0.5201378163241059,0.4375174337517434,562.4825662482566,871,121.47838214783822,52,52,100.0,877,1.0,16.865384615384617,50,3,49,5.769230769230769,94.23076923076923,1.0,0.5,7.0,39.0,34.0,39.5
lof__global__quantile_0.950__ewma_off__persistence_1,lof,global,quantile_0.950,quantile,0.95,off,,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3227,2995,3080,63,0.5186435229829637,0.9808510638297873,0.678511354079058,0.5069958847736625,493.00411522633743,833,137.119341563786,52,52,100.0,877,1.0,16.865384615384617,38,21,31,40.38461538461539,59.61538461538461,1.0,0.0,3.0,55.0,47.0,64.0
lof__global__quantile_0.950__ewma_off__persistence_1,lof,global,quantile_0.950,quantile,0.95,off,,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,4033,3137,0,0.14609358458606816,1.0,0.2549418067615001,0.4375174337517434,562.4825662482566,871,121.47838214783822,52,52,100.0,877,1.0,16.865384615384617,50,3,49,5.769230769230769,94.23076923076923,1.0,0.5,7.0,39.0,34.0,39.5
lof__global__quantile_0.950__ewma_off__persistence_1,lof,global,quantile_0.950,quantile,0.95,off,,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1779,2995,3080,3,0.37264348554671134,0.9983164983164983,0.5427089688834655,0.5069958847736625,493.00411522633743,833,137.119341563786,52,52,100.0,877,1.0,16.865384615384617,38,21,31,40.38461538461539,59.61538461538461,1.0,0.0,3.0,55.0,47.0,64.0
lof__global__quantile_0.950__ewma_off__persistence_3,lof,global,quantile_0.950,quantile,0.95,off,,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3811,4442,0,0.22587852935202113,1.0,0.3685169842584921,0.5382285229613474,461.7714770386526,270,32.715376226826606,52,52,100.0,270,4.0,5.1923076923076925,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.950__ewma_off__persistence_3,lof,global,quantile_0.950,quantile,0.95,off,,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2176,2747,4423,19,0.44200690635791184,0.9913439635535307,0.6114076987917955,0.6168758716875872,383.12412831241284,262,36.541143654114364,52,52,100.0,270,4.0,5.1923076923076925,47,6,46,11.538461538461538,88.46153846153847,1.5,0.25,2.75,37.0,31.0,37.75
lof__global__quantile_0.950__ewma_off__persistence_3,lof,global,quantile_0.950,quantile,0.95,off,,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3140,1783,4292,150,0.6378224659760309,0.9544072948328267,0.7646414221356386,0.7065020576131688,293.49794238683126,232,38.18930041152263,52,52,100.0,270,4.0,5.1923076923076925,32,23,29,44.23076923076923,55.76923076923077,3.0,2.0,6.5,50.0,43.5,67.0
lof__global__quantile_0.950__ewma_off__persistence_3,lof,global,quantile_0.950,quantile,0.95,off,,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2747,4423,0,0.2007564736688973,1.0,0.33438332929488734,0.6168758716875872,383.12412831241284,262,36.541143654114364,52,52,100.0,270,4.0,5.1923076923076925,47,6,46,11.538461538461538,88.46153846153847,1.5,0.25,2.75,37.0,31.0,37.75
lof__global__quantile_0.950__ewma_off__persistence_3,lof,global,quantile_0.950,quantile,0.95,off,,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1773,1783,4292,9,0.4985939257592801,0.9949494949494949,0.664293742974897,0.7065020576131688,293.49794238683126,232,38.18930041152263,52,52,100.0,270,4.0,5.1923076923076925,32,23,29,44.23076923076923,55.76923076923077,3.0,2.0,6.5,50.0,43.5,67.0
lof__global__quantile_0.950__ewma_off__persistence_5,lof,global,quantile_0.950,quantile,0.95,off,,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3342,4911,0,0.24966322406825325,1.0,0.3995688106360043,0.5950563431479462,404.9436568520538,161,19.508057675996607,52,52,100.0,161,10.0,3.0961538461538463,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.950__ewma_off__persistence_5,lof,global,quantile_0.950,quantile,0.95,off,,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2160,2294,4876,35,0.4849573417153121,0.9840546697038725,0.6497217626710784,0.6800557880055788,319.9442119944212,154,21.478382147838214,52,52,100.0,161,10.0,3.0961538461538463,47,6,46,11.538461538461538,88.46153846153847,3.5,2.25,8.5,32.5,27.75,35.75
lof__global__quantile_0.950__ewma_off__persistence_5,lof,global,quantile_0.950,quantile,0.95,off,,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3065,1389,4686,225,0.6881454872025146,0.9316109422492401,0.7915805785123967,0.7713580246913581,228.64197530864197,128,21.069958847736626,52,51,98.07692307692308,161,10.0,3.0961538461538463,30,25,27,48.07692307692308,51.92307692307692,5.0,4.0,9.0,48.0,40.0,69.0
lof__global__quantile_0.950__ewma_off__persistence_5,lof,global,quantile_0.950,quantile,0.95,off,,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2294,4876,0,0.2312332439678284,1.0,0.37561241154055525,0.6800557880055788,319.9442119944212,154,21.478382147838214,52,52,100.0,161,10.0,3.0961538461538463,47,6,46,11.538461538461538,88.46153846153847,3.5,2.25,8.5,32.5,27.75,35.75
lof__global__quantile_0.950__ewma_off__persistence_5,lof,global,quantile_0.950,quantile,0.95,off,,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1768,1389,4686,14,0.5600253405131453,0.9921436588103255,0.7159343996760478,0.7713580246913581,228.64197530864197,128,21.069958847736626,52,51,98.07692307692308,161,10.0,3.0961538461538463,30,25,27,48.07692307692308,51.92307692307692,5.0,4.0,9.0,48.0,40.0,69.0
lof__global__quantile_0.950__ewma_off__persistence_8,lof,global,quantile_0.950,quantile,0.95,off,,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,2918,5335,0,0.27593052109181143,1.0,0.4325165305328666,0.6464316006300739,353.5683993699261,115,13.934326911426147,52,52,100.0,115,25.0,2.2115384615384617,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.950__ewma_off__persistence_8,lof,global,quantile_0.950,quantile,0.95,off,,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2137,1893,5277,58,0.530272952853598,0.9735763097949887,0.6865863453815261,0.7359832635983263,264.01673640167365,107,14.923291492329149,52,49,94.23076923076923,115,25.0,2.2115384615384617,45,8,44,15.384615384615385,84.61538461538461,5.5,4.25,14.25,27.0,23.5,29.75
lof__global__quantile_0.950__ewma_off__persistence_8,lof,global,quantile_0.950,quantile,0.95,off,,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2964,1066,5009,326,0.7354838709677419,0.9009118541033435,0.8098360655737705,0.8245267489711934,175.47325102880657,83,13.662551440329219,52,44,84.61538461538461,115,25.0,2.2115384615384617,27,28,24,53.84615384615385,46.15384615384615,7.5,6.0,15.5,48.5,39.25,66.25
lof__global__quantile_0.950__ewma_off__persistence_8,lof,global,quantile_0.950,quantile,0.95,off,,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1893,5277,0,0.26713124274099886,1.0,0.4216315307057745,0.7359832635983263,264.01673640167365,107,14.923291492329149,52,49,94.23076923076923,115,25.0,2.2115384615384617,45,8,44,15.384615384615385,84.61538461538461,5.5,4.25,14.25,27.0,23.5,29.75
lof__global__quantile_0.950__ewma_off__persistence_8,lof,global,quantile_0.950,quantile,0.95,off,,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1756,1066,5009,26,0.6222537207654146,0.9854096520763187,0.7628149435273676,0.8245267489711934,175.47325102880657,83,13.662551440329219,52,44,84.61538461538461,115,25.0,2.2115384615384617,27,28,24,53.84615384615385,46.15384615384615,7.5,6.0,15.5,48.5,39.25,66.25
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_1,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3767,4486,0,0.22791555646648903,1.0,0.371223501919546,0.5435599176057191,456.44008239428086,172,20.840906337089542,52,52,100.0,172,8.5,3.3076923076923075,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_1,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2181,2698,4472,14,0.44701783152285307,0.9936218678815489,0.6166242578456319,0.6237099023709902,376.2900976290098,167,23.291492329149232,52,51,98.07692307692308,172,8.5,3.3076923076923075,49,4,48,7.6923076923076925,92.3076923076923,3.5,0.75,7.75,29.0,28.75,30.25
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_1,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3133,1746,4329,157,0.6421397827423653,0.9522796352583587,0.7670461500795691,0.7125925925925926,287.4074074074074,149,24.526748971193417,52,51,98.07692307692308,172,8.5,3.3076923076923075,35,17,35,32.69230769230769,67.3076923076923,7.0,4.0,11.0,45.0,34.0,53.0
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_1,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2698,4472,0,0.20365997638724911,1.0,0.33840117704757233,0.6237099023709902,376.2900976290098,167,23.291492329149232,52,51,98.07692307692308,172,8.5,3.3076923076923075,49,4,48,7.6923076923076925,92.3076923076923,3.5,0.75,7.75,29.0,28.75,30.25
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_1,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1776,1746,4329,6,0.504258943781942,0.9966329966329966,0.669683257918552,0.7125925925925926,287.4074074074074,149,24.526748971193417,52,51,98.07692307692308,172,8.5,3.3076923076923075,35,17,35,32.69230769230769,67.3076923076923,7.0,4.0,11.0,45.0,34.0,53.0
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_3,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3452,4801,0,0.24364592462751972,1.0,0.3918252290345314,0.5817278565370169,418.27214346298314,123,14.90367139222101,52,52,100.0,123,24.0,2.3653846153846154,52,0,52,0.0,100.0,,,,,,
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_3,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2172,2392,4778,23,0.4758983347940403,0.9895216400911162,0.6426986240568131,0.6663877266387727,333.6122733612273,118,16.457461645746164,52,50,96.15384615384616,123,24.0,2.3653846153846154,48,5,47,9.615384615384615,90.38461538461539,3.0,2.0,15.0,27.0,26.0,27.0
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_3,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3090,1474,4601,200,0.6770376862401403,0.939209726443769,0.7868601986249045,0.7573662551440329,242.63374485596708,102,16.790123456790123,52,46,88.46153846153847,123,24.0,2.3653846153846154,33,19,33,36.53846153846154,63.46153846153846,9.0,5.0,12.5,44.0,36.0,63.0
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_3,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2392,4778,0,0.22388059701492538,1.0,0.36585365853658536,0.6663877266387727,333.6122733612273,118,16.457461645746164,52,50,96.15384615384616,123,24.0,2.3653846153846154,48,5,47,9.615384615384615,90.38461538461539,3.0,2.0,15.0,27.0,26.0,27.0
lof__global__quantile_0.950__ewma_alpha_0.20__persistence_3,lof,global,quantile_0.950,quantile,0.95,alpha_0.20,0.2,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1772,1474,4601,10,0.5459026494146642,0.9943883277216611,0.7048528241845664,0.7573662551440329,242.63374485596708,102,16.790123456790123,52,46,88.46153846153847,123,24.0,2.3653846153846154,33,19,33,36.53846153846154,63.46153846153846,9.0,5.0,12.5,44.0,36.0,63.0
